DATE,AG,AL,C,CU,J,JM,L,M,MA,NI,P,PB,PP,Y,ZC,ZN
2009/11/12,,0.001117993,0.003733382,0.005995825,,,0.011639317,0.007593651,,,0.008408623,,,0.004720294,,0.015531038
2009/11/13,,0.001015271,0.000821542,-0.000570276,,,0.018647813,0.005676778,,,-0.001598323,,,0.001000022,,0.011828972
2009/11/16,,0.008943964,0.003980394,0.030273002,,,0.004074211,0.004602379,,,0.017395128,,,0.018499579,,0.010935449
2009/11/17,,0.001919488,0.000647282,0.009339661,,,0.000919001,-0.003467377,,,0.00385327,,,0.001060822,,0.004547683
2009/11/18,,0.008141991,0.000936329,0.014705936,,,0.01378246,0.013337921,,,0.015152862,,,0.018014678,,0.016984318
2009/11/19,,0.005127085,0.000904512,-0.006785329,,,-0.008916587,0.007389704,,,0.002774093,,,-0.000221737,,0.00340563
2009/11/20,,0.003762436,0.001146542,0.00245382,,,0.017293781,0.004375186,,,0.000343961,,,-0.00011478,,0.006084475
2009/11/23,,0.01499795,0.009940811,0.024880097,,,0.002319423,0.019743426,,,0.026670707,,,0.023354027,,0.032283323
2009/11/24,,-0.017274162,-0.005081352,-0.018785718,,,-0.019589028,-0.011872602,,,-0.022206045,,,-0.020916198,,-0.01760176
2009/11/25,,0.006392225,0.004307714,0.014599112,,,0.014659757,0.010915045,,,0.025173486,,,0.017630795,,0.00947301
2009/11/26,,5.52E-05,0.002988546,0.00531812,,,-0.014461995,0.003580766,,,0.004678774,,,0.001771257,,0.000333777
2009/11/27,,-0.012096026,-0.009938298,-0.027168281,,,-0.040072856,-0.027490315,,,-0.03501928,,,-0.032601526,,-0.0332147
2009/11/30,,0.008059504,0.009586098,0.019826985,,,0.005793353,0.032211028,,,0.03154337,,,0.029489421,,0.020786077
2009/12/1,,0.002939567,0.002889024,0.003690234,,,0.02221672,0.00065952,,,0.001514316,,,-0.001141579,,0.0047195
2009/12/2,,0.004964313,-0.000638805,0.012115124,,,0.012496421,-0.000378289,,,0.010419105,,,0.005884129,,0.019857122
2009/12/3,,0.007461026,0.000358922,0.005658859,,,0.007110393,-0.004750414,,,0.002058622,,,-0.001506633,,0.008358857
2009/12/4,,-0.000818798,-0.000259915,-7.08E-05,,,-0.002760143,0.00871936,,,0.015404183,,,0.016486297,,-0.00446554
2009/12/7,,0.013743963,0.004002423,-0.001980835,,,-0.018270503,0.007087514,,,0.022504841,,,0.020798036,,-0.003175076
2009/12/8,,0.006115037,0.000538148,0.00067034,,,0.006244485,-4.36E-05,,,0.003508554,,,0.001544213,,-0.000562492
2009/12/9,,-0.011634382,0.002689403,-0.021374515,,,-0.005994401,-0.023595688,,,-0.029740782,,,-0.025822707,,-0.025388261
2009/12/10,,0.012347267,0.00501177,-0.008685784,,,-0.018867203,-0.010270647,,,-0.005296848,,,-0.008540534,,0.000347034
2009/12/11,,0.005134313,-0.001133623,0.003166418,,,0.004982116,0.001264527,,,0.00351713,,,0.002629499,,0.014311902
2009/12/14,,0.017631766,0.000342402,0.013412676,,,0.022658919,-0.002081144,,,-0.001477071,,,-0.005128864,,0.010865507
2009/12/15,,-0.006323017,0.006070591,0.001245523,,,0.003540302,0.012981574,,,0.002952443,,,0.000536091,,-0.000112243
2009/12/16,,0.000435027,0.001895858,0.004188248,,,0.01664776,0.008728923,,,0.016413324,,,0.010862239,,0.006067555
2009/12/17,,-0.001630989,-0.000845968,0.006352481,,,-0.000978211,-0.002894804,,,0.003470436,,,-0.004304815,,0.009946706
2009/12/18,,-0.00521396,-0.003207834,-0.002861454,,,0.02761998,-0.011413487,,,-0.010851773,,,-0.012845699,,0.012738053
2009/12/21,,-0.001973873,0.000642077,0.004013839,,,-0.012759512,0.001467796,,,-0.012602613,,,-0.006118738,,0.01089561
2009/12/22,,0.001797662,-0.003411972,-0.00653131,,,-0.005319989,-0.000523173,,,-0.010528936,,,-0.008290964,,-0.011487208
2009/12/23,,0.00070967,-0.003762046,0.005100738,,,0.023399784,-0.00397625,,,0.003855076,,,0.001265922,,0.011564572
2009/12/24,,0.008409441,0.002428806,0.028339871,,,0.003409197,0.008065191,,,0.014016125,,,0.006506683,,0.021393743
2009/12/25,,0.004230902,2.41E-05,0.009377453,,,0.009872203,-0.002350195,,,-0.001868655,,,-0.002821197,,0.011602249
2009/12/28,,0.01797494,0.012944957,0.011572297,,,0.000379288,0.012038321,,,0.017917071,,,0.015198256,,0.026918875
2009/12/29,,0.014531215,-0.001885716,0.001396969,,,-0.00851173,-0.003819776,,,0.0022404,,,-0.000169377,,-0.001600809
2009/12/30,,0.002186272,-0.00145447,0.009970249,,,0.010382122,-0.001402073,,,0.003460231,,,0.000901641,,0.019848809
2009/12/31,,0.010217685,0.003373218,0.014798617,,,0.014598286,0.009446452,,,0.031477153,,,0.015110534,,0.021643821
2010/1/4,,-0.008486298,0.013650044,0.001568167,,,0.01049175,0.004742223,,,0.004019614,,,0.010490777,,0.002992272
2010/1/5,,0.018561302,-0.000229933,0.00811607,,,0.002468455,0.000367551,,,0.005999743,,,0.00050067,,0.00933106
2010/1/6,,0.03590482,0.009715858,0.018424779,,,-0.004025099,0.007867193,,,0.004589411,,,0.004591638,,0.005014864
2010/1/7,,-0.01765622,-0.004662101,-0.007544536,,,-0.029525428,-0.022171972,,,-0.032628697,,,-0.028544412,,-0.001315349
2010/1/8,,-0.015760917,0.015972691,-0.00696918,,,-0.004834467,-0.007337802,,,-0.013245166,,,-0.014183603,,-0.021873301
2010/1/11,,0.041230583,-0.00116374,0.02376236,,,0.024624946,0.007644999,,,0.01247339,,,0.007358962,,0.024541048
2010/1/12,,-0.000844655,-0.006145341,-0.008138254,,,-0.018055092,-0.00946858,,,-0.012419403,,,-0.009726815,,-0.010260018
2010/1/13,,-0.04383116,-0.010994147,-0.031009337,,,-0.039365233,-0.02745578,,,-0.033701758,,,-0.0293578,,-0.04737815
2010/1/14,,0.010442103,0.004687348,0.016184752,,,0.026252115,0.005331991,,,0.013619024,,,0.00739267,,0.00743603
2010/1/15,,0.001650874,-0.002553146,-0.003898661,,,-0.016497847,-0.00039349,,,-0.006414526,,,-0.007070099,,-0.007277479
2010/1/18,,0.00572155,0.002747911,0.006012197,,,0.012237257,0.004961498,,,-0.003132297,,,-0.005640882,,0.005692395
2010/1/19,,0.005390781,6.04E-05,0.012873015,,,0.001499058,0.002593049,,,0.003824467,,,0.003311708,,0.020447733
2010/1/20,,-0.017153093,-0.002475104,-0.011210034,,,0.00847519,-0.012528822,,,-0.020946304,,,-0.016246984,,-0.007940592
2010/1/21,,0.002223529,0.002736469,-0.001580478,,,0.018816124,0.004273054,,,0.017098791,,,0.011358445,,-0.002008108
2010/1/22,,-0.022847616,-0.009197519,-0.024757185,,,-0.020930097,-0.005605408,,,-0.001477562,,,0.001171093,,-0.045690285
2010/1/25,,0.008686692,-0.005028286,0.008305856,,,-0.010530526,0.000783326,,,0.001501372,,,-0.00353243,,0.004457104
2010/1/26,,-0.013019758,-0.003603865,-0.010673855,,,-0.013890203,-0.011063542,,,-0.016310954,,,-0.012237899,,-0.031219865
2010/1/27,,0.001549493,0.001316809,0.004702627,,,-0.017133799,0.002770299,,,0.006480484,,,0.009712487,,0.003607974
2010/1/28,,-0.040080254,-0.00838389,-0.034350009,,,-0.010588298,-0.017417965,,,-0.006999598,,,-0.010963575,,-0.047673243
2010/1/29,,-0.017450667,0.005280224,-0.034007403,,,-0.000160368,-0.008541321,,,-0.008432079,,,-0.007439817,,-0.048773008
2010/2/1,,0.009998089,-0.004159542,-0.019489733,,,-0.006520041,-0.02428596,,,-0.013526897,,,-0.012117978,,-0.010186257
2010/2/2,,0.002818236,-0.001072816,-0.002938032,,,-0.007857163,-0.008969736,,,0.000209808,,,-0.000961028,,-0.005301912
2010/2/3,,0.022574471,0.009169001,0.029132382,,,0.01688278,0.016134249,,,0.024609797,,,0.0197029,,0.049350897
2010/2/4,,-0.012042658,-0.007719721,-0.033382023,,,-0.00685314,-0.007696778,,,-0.010513657,,,-0.006417209,,-0.026448645
2010/2/5,,-0.013962127,0.000751847,-0.036949433,,,-0.008868844,0.003824392,,,0.005324808,,,0.001740634,,-0.030491823
2010/2/8,,0.002293142,0.000171939,0.011585629,,,0.009540722,0.007963468,,,0.014814989,,,0.01193774,,0.003497396
2010/2/9,,0.009117311,-0.000376256,0.011687844,,,0.010616707,0.000272937,,,-0.001038937,,,0.002596127,,0.007029343
2010/2/10,,0.01061077,0.004457031,0.027719051,,,0.011398508,-0.00523277,,,-0.001393095,,,-0.0024163,,0.022538674
2010/2/11,,0.001379052,-0.001267524,0.012320294,,,0.003833526,0.014942423,,,0.008000114,,,0.008590191,,0.021789205
2010/2/12,,0.01111177,0.00170751,0.018684601,,,0.007711752,-0.001899061,,,-0.005459441,,,-0.004175567,,0.016389466
2010/2/22,,0.009711587,0.003454958,0.045970231,,,0.024970036,0.013358542,,,0.022056852,,,0.013522181,,0.026750884
2010/2/23,,0.002920306,0.006730078,-0.000457043,,,0.002464606,0.017773001,,,0.011909975,,,0.010113896,,-0.0039772
2010/2/24,,-0.010726518,-0.001179743,-0.012526416,,,-0.004913339,-0.004403125,,,-0.008489637,,,-0.008566011,,-0.019944449
2010/2/25,,0.000935704,-0.001428739,-0.005023493,,,-0.015602502,-0.006906318,,,-0.008022218,,,-0.006509986,,-0.004974196
2010/2/26,,-0.005903564,-0.002405539,0.002811165,,,0.002763451,-0.006004981,,,-0.00521701,,,-0.003064027,,0.000456248
2010/3/1,,0.007322848,0.006156823,0.044671898,,,0.001836935,0.011497354,,,0.008404084,,,0.006646062,,0.018839527
2010/3/2,,-0.016962019,-0.002883271,-0.027284443,,,-0.022399759,-0.009937977,,,-0.00478808,,,-0.002141795,,-0.037540171
2010/3/3,,0.007098764,-0.000401256,0.009068229,,,0.004358841,0.003418089,,,0.01136941,,,0.008406715,,0.010285176
2010/3/4,,0.000573041,-0.0038393,-0.00317695,,,-0.014246797,-0.017230443,,,-0.011850558,,,-0.010057486,,0.005396661
2010/3/5,,0.003738346,-0.000253435,0.00734523,,,-0.002433307,-0.001811683,,,0.019215449,,,0.00828315,,0.013075115
2010/3/8,,0.010958179,0.003169468,0.013682095,,,0.010322502,0.006801212,,,0.001720742,,,0.003443938,,0.034782458
2010/3/9,,-0.007501761,0.000790857,-0.007047492,,,-0.006566414,-0.001009252,,,0.008805125,,,0.005256886,,-0.006766775
2010/3/10,,0.007639882,0.001451183,0.005643209,,,-0.001013973,-0.002948187,,,-0.00631071,,,0.000511061,,0.013852346
2010/3/11,,-0.008846721,0.000735767,-0.020904376,,,-0.022654013,-0.000873487,,,-0.013018154,,,-0.005932991,,-0.024650693
2010/3/12,,0.000417584,0.00326739,0.004448551,,,0.006698,-0.011507862,,,-0.007452617,,,-0.007100203,,0.009640012
2010/3/15,,-0.013486176,0.007617496,-0.019204373,,,-0.033183074,0.000288067,,,-0.007332483,,,-0.002753249,,-0.029170149
2010/3/16,,0.00300985,0.002183833,0.006806487,,,-0.003016973,0.014687102,,,-0.001279511,,,0.002241268,,0.00979111
2010/3/17,,0.007213896,0.001563414,0.022574372,,,0.027899877,0.002034253,,,0.006214415,,,0.002546087,,0.018426584
2010/3/18,,-0.008308192,-0.002616328,-0.009380963,,,-0.010769164,-0.002659288,,,-0.0056856,,,-0.007337497,,-0.014379966
2010/3/19,,0.010510195,0.007028546,0.011991648,,,0.013848159,0.014817102,,,0.004425022,,,0.004632617,,0.013876513
2010/3/22,,-0.009721966,0.002755889,-0.012096976,,,0.008377775,-0.00169579,,,0.003221893,,,0.002616536,,-0.021459477
2010/3/23,,-0.004260373,-0.00148338,0.000169091,,,0.002509206,-0.000376037,,,-0.00068685,,,0.001314796,,-0.001750148
2010/3/24,,-0.004457811,-0.002432979,-0.004621675,,,-0.007619367,-0.005280464,,,-0.001408421,,,0.000940023,,-0.007493413
2010/3/25,,-0.008295112,0.004072885,0.000309511,,,0.003286955,0.00335639,,,0.000775681,,,0.000887399,,0.001241495
2010/3/26,,0.010558555,0.002786949,0.014969698,,,0.009654864,-0.003139725,,,-0.004766184,,,-0.005078931,,0.012269425
2010/3/29,,0.003678293,0.011882093,0.027989724,,,0.003480324,0.005823654,,,0.003596121,,,0.002335884,,0.019003154
2010/3/30,,0.002548798,-0.003897994,-5.08E-05,,,-0.010388059,0.002701883,,,0.001608745,,,0.010319163,,-0.000473294
2010/3/31,,-0.005090179,-0.0015,-0.006625214,,,-0.007161538,0.001354818,,,-0.00638093,,,-0.000111704,,-0.005904544
2010/4/1,,0.006572441,0.002261919,0.014426699,,,0.004125786,-0.01046965,,,-0.000611738,,,-0.000329095,,0.025054175
2010/4/2,,0.003023232,0.000829841,0.0095039,,,0.011209226,0.003994281,,,0.004583623,,,0.003753846,,0.003034108
2010/4/6,,0.007471367,0.002116147,0.004515561,,,0.018664673,-0.002279455,,,-0.00167456,,,0.000773351,,0.010344304
2010/4/7,,-0.001634842,-0.002920748,-0.004341864,,,0.000664171,0.005859483,,,0.014256002,,,0.015192599,,0.000693955
2010/4/8,,-0.009529913,-0.012680616,-0.015787414,,,-0.009275851,-0.005117092,,,0.000149456,,,-0.002842885,,-0.023751276
2010/4/9,,0.004543358,-0.001423084,0.013310021,,,0.008962324,0.000670622,,,0.003979342,,,0.00756538,,0.009358402
2010/4/12,,0.012605855,-0.003714705,0.000163452,,,-0.002459338,0.005673373,,,0.003362663,,,0.000922271,,0.006505609
2010/4/13,,-0.001634972,0.008715008,-0.006926896,,,0.000849845,0.004618817,,,-0.005282902,,,-0.004384276,,-0.008549782
2010/4/14,,0.004632442,-0.000402713,0.001584467,,,0.012632981,0.001679189,,,-0.000216209,,,-0.000199753,,0.005495055
2010/4/15,,-0.001305335,-4.18E-07,0.000669821,,,-0.001292961,-0.000844981,,,-0.001147972,,,0.000108852,,0.000590018
2010/4/16,,-0.000516591,0.000667223,-0.003652075,,,-0.002561915,0.006395365,,,0.001950336,,,0.003886943,,0.009356115
2010/4/19,,-0.026005568,0.005419718,-0.035785518,,,-0.027196243,-0.009262725,,,-0.015101622,,,-0.01482003,,-0.0462723
2010/4/20,,0.007084601,-0.000434638,0.012700878,,,0.011876093,0.012733642,,,0.003405453,,,0.00493556,,0.014860677
2010/4/21,,-0.000194331,0.001452108,0.001969799,,,0.000581059,-0.001938531,,,0.004388627,,,0.004653297,,0.003738247
2010/4/22,,-0.003032623,-0.001623276,-0.004188507,,,-0.010368663,0.000748562,,,-0.002276822,,,7.58E-05,,-0.004856948
2010/4/23,,-0.004277616,0.001151434,-0.000765319,,,0.002025609,0.009532912,,,0.010272692,,,0.012642452,,0.003140568
2010/4/26,,0.003907835,-0.005074272,0.013900222,,,0.004632078,0.004804527,,,0.004610436,,,0.001304568,,0.011047621
2010/4/27,,-0.009795466,0.009455464,-0.015073744,,,-0.015063523,-0.003249232,,,0.004450291,,,0.001608425,,-0.014364466
2010/4/28,,-0.020759881,-0.00586576,-0.035812732,,,-0.005176862,-0.008130069,,,-0.011901818,,,-0.009837079,,-0.029916963
2010/4/29,,0.003042482,-0.003875185,0.006427703,,,-0.00105607,0.000667851,,,-0.006078124,,,-0.003883012,,0.005325986
2010/4/30,,0.005311549,0.001663412,-0.000952516,,,0.007363201,0.010686884,,,0.004488635,,,0.004763092,,-0.002394695
2010/5/4,,-0.007278299,0.000465666,-0.009580232,,,0.000163985,-0.00784639,,,-0.004306523,,,-0.003991048,,-0.016317656
2010/5/5,,-0.010500013,0.004166161,-0.022053764,,,-0.003205632,0.005808528,,,0.00165046,,,0.005015016,,-0.026889699
2010/5/6,,-0.006526727,-0.002186632,-0.014599303,,,-0.005231665,-0.014000504,,,-0.007910237,,,-0.011220874,,-0.015500344
2010/5/7,,-0.020225653,0.002110222,-0.026223738,,,-0.029144473,-0.014018539,,,-0.020574167,,,-0.018328516,,-0.034906553
2010/5/10,,0.016124414,0.01022475,0.039074519,,,0.009656874,0.014666417,,,0.013692954,,,0.013376519,,0.02006333
2010/5/11,,-0.003492257,-0.005648599,-0.016703146,,,-0.018927083,-0.006475012,,,-0.007318103,,,-0.007199239,,-0.025484837
2010/5/12,,-0.003405494,0.003255667,0.004164454,,,-0.008885822,0.009558964,,,0.005471695,,,0.006451971,,0.005546074
2010/5/13,,0.00578991,-0.001120624,0.013624171,,,0.00702243,0.000475237,,,-0.006819975,,,-0.001929312,,0.018310612
2010/5/14,,-0.001587003,-0.000887872,-0.005838056,,,-0.017189789,-0.009176453,,,-0.011139365,,,-0.007309817,,-0.008615671
2010/5/17,,-0.040690429,-0.000687683,-0.049636322,,,-0.041804739,-0.014859636,,,-0.022617935,,,-0.0214998,,-0.048567844
2010/5/18,,0.006391057,0.006583037,0.001887545,,,0.008846988,0.005345141,,,0.012686246,,,0.010004467,,-0.024834024
2010/5/19,,-0.004128149,0.005896761,-0.010661598,,,-0.009827055,-0.006678341,,,-0.003728752,,,-0.004102477,,-0.021987442
2010/5/20,,0.002920897,0.003945824,0.015816378,,,0.014127642,0.000928528,,,0.008148349,,,0.006957844,,0.014482434
2010/5/21,,-0.00417725,0.001348822,-0.005335705,,,-0.010779076,0.002056356,,,0.008058075,,,0.005417682,,-0.003438336
2010/5/24,,0.01335315,-0.004485754,0.029236941,,,0.02018009,0.002579959,,,-0.000306041,,,-0.001574953,,0.03526689
2010/5/25,,-0.007800604,-0.006333511,-0.020665776,,,-0.021609417,-0.009154385,,,-0.012078957,,,-0.010403639,,-0.030649943
2010/5/26,,0.003804093,0.00263707,0.014188663,,,0.015039811,0.002537656,,,0.005984937,,,0.00706968,,0.017358658
2010/5/27,,0.001965146,-0.002425038,0.007667541,,,0.008466087,0.000886707,,,0.002585498,,,0.002831337,,0.006328789
2010/5/28,,0.007574425,-0.008975199,0.008572788,,,-0.001799379,-0.002843547,,,-0.000174004,,,-0.001910709,,0.006493288
2010/5/31,,-0.005303404,0.000308779,-0.012851302,,,-0.001231361,-0.01108815,,,-0.011602581,,,-0.008457723,,-0.003744826
2010/6/1,,-0.008820075,0.000776029,-0.017133267,,,-0.018048403,-0.002557816,,,-0.001455373,,,-0.000677558,,-0.021373892
2010/6/2,,-0.014220188,-0.010954142,-0.013967386,,,-0.021445464,0.00128244,,,0.007497276,,,0.006938877,,-0.022656286
2010/6/3,,0.001799737,-0.00383013,0.009029192,,,0.002361294,0.002083394,,,-0.00255896,,,0.000161033,,-0.007188442
2010/6/4,,-0.012733281,0.003601313,-0.015624662,,,-0.016851034,0.005305522,,,0.003051324,,,0.005468561,,-0.048080448
2010/6/7,,-0.050690163,-0.006449452,-0.053783662,,,-0.046068843,-0.017446776,,,-0.028246121,,,-0.021443477,,-0.040053926
2010/6/8,,0.012881865,-0.004496268,-0.013782036,,,0.002893443,0.000978074,,,0.001280755,,,0.002563943,,-0.005532519
2010/6/9,,0.027662858,0.001085936,0.019198624,,,0.016546828,-0.00391308,,,-0.005765061,,,0.000537192,,0.035774583
2010/6/10,,-0.009994214,-0.005016833,0.005181235,,,-0.000268738,0.000641185,,,-0.007055648,,,-0.002344919,,-0.007227061
2010/6/11,,0.011816823,0.005783628,0.015051569,,,0.012688156,-0.003916325,,,-0.000451083,,,-0.002470367,,0.013369629
2010/6/17,,-0.005004137,-0.004446993,0.005733184,,,-0.015694145,0.009349185,,,0.007473503,,,0.012352565,,-0.005309528
2010/6/18,,-0.002127336,-0.006727338,-0.013437473,,,-0.022192451,0.007114675,,,0.003066775,,,0.004342929,,-0.015953465
2010/6/21,,0.031612356,0.008975388,0.05264356,,,0.044219756,0.021630913,,,0.012603113,,,0.013610777,,0.056701736
2010/6/22,,-0.014553335,-0.000816959,-0.015814491,,,-0.012399145,-0.001842005,,,-0.003894351,,,-0.003002531,,-0.003218425
2010/6/23,,0.003200902,-0.002277131,0.00546234,,,-0.00353723,-0.000531797,,,0.000546644,,,-0.002655615,,0.016835147
2010/6/24,,0.004990119,0.003985017,0.007041926,,,0.019642438,-0.001811533,,,0.000705382,,,-0.002101173,,0.02017201
2010/6/25,,-0.004495114,0.005131589,-0.00676937,,,-0.008956584,-0.002750963,,,-0.001761383,,,-0.002707608,,-0.021653938
2010/6/28,,0.006013775,-0.00830191,0.015315387,,,0.007875355,-0.001639942,,,-0.0028584,,,-0.002237797,,0.025369639
2010/6/29,,-0.007801871,-0.002987052,-0.020510248,,,-0.028348153,0.000158137,,,-0.013094548,,,-0.010387997,,-0.040144501
2010/6/30,,-0.005337838,0.002349148,-0.017455332,,,-0.002157055,-0.005391633,,,-0.008330373,,,-0.005231325,,-0.013945844
2010/7/1,,-0.005851195,0.003397831,-0.014584375,,,-0.027717753,0.000399117,,,-0.008047014,,,-0.007166758,,-0.007534256
2010/7/2,,0.012287414,0.004915871,0.021061629,,,0.018096821,0.006048113,,,0.00130675,,,0.002777806,,0.040885124
2010/7/5,,0.001811265,0.000373231,0.001234132,,,0.001622685,-0.002975669,,,-0.005670201,,,-0.005643404,,0.008258536
2010/7/6,,0.000750398,0.001376592,-0.000428712,,,-0.003418592,0.002356873,,,-0.006082782,,,0.000185959,,0.010450695
2010/7/7,,-0.00024368,0.002165433,-0.001854606,,,-0.010978771,0.001150513,,,-0.000240715,,,-0.001546004,,-0.012012539
2010/7/8,,0.005453609,0.0018606,0.016374636,,,0.006917155,0.011239389,,,0.010109236,,,0.00776272,,0.009931671
2010/7/9,,0.000172417,0.007588494,0.011197729,,,0.007333806,0.01062472,,,0.009014253,,,0.006421963,,0.001381636
2010/7/12,,-0.005253708,0.003626784,-0.010360919,,,-0.002123737,-0.003590124,,,-0.002856672,,,-0.001136694,,-0.011795929
2010/7/13,,-0.005844405,-0.0055973,-0.01404968,,,-0.007059299,-0.001340377,,,0.003260766,,,0.001152462,,-0.019767095
2010/7/14,,0.006616987,-0.004204456,0.011820803,,,0.003177904,0.002209618,,,0.008942741,,,0.004803665,,0.016095865
2010/7/15,,-4.70E-05,-0.000180643,-0.000286846,,,-0.012971115,0.002226963,,,-0.001150215,,,-0.00066296,,0.001288695
2010/7/16,,0.0071492,0.012400276,0.003519487,,,-0.002498487,0.018314946,,,0.021586744,,,0.014475366,,0.006815198
2010/7/19,,-0.005559929,-0.001713375,-0.014814051,,,0.00064991,0.000880302,,,-0.000359149,,,-0.001578147,,-0.004965447
2010/7/20,,0.00828232,0.003861283,0.013910472,,,0.019814413,-0.004801286,,,-0.001162875,,,-0.000892505,,0.020083365
2010/7/21,,-0.000590281,-0.003271464,0.005377347,,,0.000913777,-0.001888375,,,-0.00099784,,,0.000343632,,0.000421422
2010/7/22,,0.001915202,-0.000289667,0.010743012,,,0.019551146,-0.000612203,,,0.011656554,,,0.004362305,,0.01031291
2010/7/23,,0.015598079,0.002752012,0.026680041,,,0.022579466,0.0006014,,,0.005428028,,,0.005284097,,0.01899892
2010/7/26,,0.00836307,0.003163826,0.003745293,,,0.010274465,0.005542028,,,0.006949883,,,0.0045525,,0.013659829
2010/7/27,,-0.005580795,-0.00336721,-0.008292721,,,-0.009343819,-0.016603286,,,-0.015362666,,,-0.011630736,,-0.011898009
2010/7/28,,0.012233559,0.003653225,0.019325624,,,0.013773143,0.007470509,,,0.008836579,,,0.005742818,,0.021661215
2010/7/29,,-0.005715506,-0.00142052,0.000159894,,,0.007207938,0.009955383,,,0.014375703,,,0.009305262,,0.001930754
